"2026-04-06T20:53:19","BinanceSquare","OK","Hazaña en la minería Bitcoin: un minero solitario desafía las probabilidades y gana una recompensa de $210.000","Publicado en Binance Square"
"2026-04-06T20:53:26","Telegram","OK","Hazaña en la minería Bitcoin: un minero solitario desafía las probabilidades y gana una recompensa de $210.000","Publicado correctamente"
"2026-04-06T20:54:31","Bluesky","OK","Hazaña en la minería Bitcoin: un minero solitario desafía las probabilidades y gana una recompensa de $210.000","Publicado en Bluesky"
"2026-04-06T21:08:11","BinanceSquare","OK","Minero solitario de Bitcoin desafía la estadística y asegura una fortuna de $210.000","Publicado en Binance Square"
"2026-04-06T21:08:18","Telegram","OK","Minero solitario de Bitcoin desafía la estadística y asegura una fortuna de $210.000","Publicado correctamente"
"2026-04-06T21:09:27","Bluesky","OK","Minero solitario de Bitcoin desafía la estadística y asegura una fortuna de $210.000","Publicado en Bluesky"
"2026-04-06T21:47:46","BinanceSquare","OK","El mercado de opciones de Bitcoin señala una posible caída sustancial","Publicado en Binance Square"
"2026-04-06T21:47:53","Telegram","OK","El mercado de opciones de Bitcoin señala una posible caída sustancial","Publicado correctamente"
"2026-04-06T21:48:58","Bluesky","OK","El mercado de opciones de Bitcoin señala una posible caída sustancial","Publicado en Bluesky"
"2026-04-06T22:14:16","BinanceSquare","OK","Openai insta a una transformación global en fiscalidad y política laboral por la era de la ia","Publicado en Binance Square"
"2026-04-06T22:14:21","Telegram","OK","Openai insta a una transformación global en fiscalidad y política laboral por la era de la ia","Publicado correctamente"
"2026-04-06T22:16:26","Bluesky","OK","Openai insta a una transformación global en fiscalidad y política laboral por la era de la ia","Publicado en Bluesky"
"2026-04-06T23:16:10","BinanceSquare","OK","Artículo de ejemplo","Publicado en Binance Square"
"2026-04-06T23:16:17","Telegram","OK","Artículo de ejemplo","Publicado correctamente"
"2026-04-06T23:18:22","Bluesky","OK","Artículo de ejemplo","Publicado en Bluesky"
"2026-04-07T01:12:11","BinanceSquare","OK","Artículo de ejemplo","Publicado en Binance Square"
"2026-04-07T01:12:17","Telegram","OK","Artículo de ejemplo","Publicado correctamente"
"2026-04-07T01:14:23","Bluesky","OK","Artículo de ejemplo","Publicado en Bluesky"
"2026-04-07T01:19:44","BinanceSquare","OK","Victoria clave para kalshi: tribunal de apelaciones federal dictamina jurisdicción exclusiva de la CFTC sobre mercados de predicción","Publicado en Binance Square"
"2026-04-07T01:21:47","Telegram","OK","Victoria clave para kalshi: tribunal de apelaciones federal dictamina jurisdicción exclusiva de la CFTC sobre mercados de predicción","Publicado correctamente"
"2026-04-07T01:23:52","Bluesky","OK","Victoria clave para kalshi: tribunal de apelaciones federal dictamina jurisdicción exclusiva de la CFTC sobre mercados de predicción","Publicado en Bluesky"
"2026-04-07T01:52:24","BinanceSquare","OK","Jamie dimon advierte: la inteligencia artificial transformará JP Morgan a un ritmo sin precedentes","Publicado en Binance Square"
"2026-04-07T01:53:59","Telegram","OK","Jamie dimon advierte: la inteligencia artificial transformará JP Morgan a un ritmo sin precedentes","Publicado correctamente"
"2026-04-07T01:57:25","Bluesky","OK","Jamie dimon advierte: la inteligencia artificial transformará JP Morgan a un ritmo sin precedentes","Publicado en Bluesky"
"2026-04-07T02:08:16","BinanceSquare","ERROR","El banco de jamie dimon acelera su transformación: la ia impactará cada función de JP Morgan a un ritmo sin precedentes","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T02:43:25","BinanceSquare","ERROR","Rally trump, actividad en Solana y la SEC: resumen del día cripto","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T04:52:14","BinanceSquare","ERROR","Chaos labs se desvincula de aave: ¿riesgos en la v4 o pugna por el control?","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T08:35:36","BinanceSquare","ERROR","Las entradas de fondos en etfs de Bitcoin alcanzan su nivel más alto desde febrero","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T12:13:15","BinanceSquare","ERROR","Los ETF de Bitcoin registran su mayor entrada diaria desde febrero con $471 millones","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T15:36:36","BinanceSquare","ERROR","El índice coindesk 20 registra una caída generalizada del 2.4%, con aave y Avalanche liderando el descenso","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T15:41:38","BinanceSquare","ERROR","La 'jerga de cavernícola' revoluciona la eficiencia de la ia: desarrolladores reducen costos de claude en un 75%","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T19:28:31","BinanceSquare","ERROR","Solana desvela el significado de su mensaje enigmático: la red apunta a liderar los 'pagos agénticos'","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-07T22:58:18","BinanceSquare","ERROR","El token aave de aave se acercó a mínimos de dos años tras salida de colaborador clave","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T03:09:47","BinanceSquare","ERROR","Bitcoin supera los $72k ante una tregua temporal en el conflicto entre ee. uu. e irán","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T07:06:41","BinanceSquare","ERROR","La fdic propone regulación integral para emisores de stablecoins bajo la ley genius, excluyendo el seguro directo para tenedores","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T11:08:15","BinanceSquare","ERROR","Alchemy anuncia agentpay para unificar la infraestructura de pagos con ia","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T12:46:23","BinanceSquare","OK","Mercados Cripto Repuntan con Fuerza Tras Anuncio de Tregua Geopolítica","[dry-run]"
"2026-04-08T12:46:27","Telegram","OK","Mercados Cripto Repuntan con Fuerza Tras Anuncio de Tregua Geopolítica","[dry-run]"
"2026-04-08T12:46:31","Bluesky","OK","Mercados Cripto Repuntan con Fuerza Tras Anuncio de Tregua Geopolítica","[dry-run]"
"2026-04-08T12:54:34","BinanceSquare","OK","Mercado cripto reacciona con optimismo ante anuncio de tregua de Trump y apertura del estrecho de Ormuz","[dry-run]"
"2026-04-08T12:54:38","Telegram","OK","Mercado cripto reacciona con optimismo ante anuncio de tregua de Trump y apertura del estrecho de Ormuz","[dry-run]"
"2026-04-08T12:54:42","Bluesky","OK","Mercado cripto reacciona con optimismo ante anuncio de tregua de Trump y apertura del estrecho de Ormuz","[dry-run]"
"2026-04-08T16:09:09","BinanceSquare","ERROR","Mercados nocturnos y ETF afterdark: inversión global cuando wall street duerme","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T19:43:38","BinanceSquare","ERROR","Sospechas de 'insiders' en polymarket: ganancias millonarias por predecir cese al fuego entre ee. uu. e irán","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-08T23:21:27","BinanceSquare","ERROR","El tesoro de ee. uu. impone estrictos controles a los emisores de stablecoins bajo el genius act.","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T00:39:49","BinanceSquare","ERROR","Bitcoin depot sufre un robo de 3.6 millones de dólares en BTC tras un hackeo corporativo","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T00:42:43","BinanceSquare","ERROR","Cisa alerta: falla crítica en ivanti epmm añadida al catálogo de vulnerabilidades explotadas","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T00:46:41","BinanceSquare","ERROR","Un nuevo estándar propuesto para blindar las operaciones financieras con inteligencia artificial","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T02:48:46","BinanceSquare","ERROR","Morgan stanley irrumpe en el mercado de ETF de Bitcoin con un contundente debut de $34 millones","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T06:49:30","BinanceSquare","ERROR","Bitcoin por debajo de $71,000: la fragilidad del alto el fuego en irán sacude los mercados de criptomonedas","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T10:46:37","BinanceSquare","ERROR","Irán potencia el uso de criptomonedas para eludir sanciones en su comercio petrolero","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T14:40:00","BinanceSquare","ERROR","Banca tradicional adopta cautela ante el auge de las stablecoins, según S&P global","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-09T18:16:14","BinanceSquare","ERROR","Bitcoin rompe los 72 mil dólares tras optimismo por cese al fuego","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T03:38:21","BinanceSquare","ERROR","Operación atlantic: la colaboración global que congela millones en criptomonedas robadas","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T08:21:22","BinanceSquare","ERROR","XRP alcanza los $1.35: un breakout con cautela ante fundamentales débiles","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T17:36:04","BinanceSquare","ERROR","Bittensor: el token tao cae en picado tras la salida de un desarrollador clave por dudas de descentralización","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T18:00:59","BinanceSquare","ERROR","Powell y bessent advierten a bancos sobre riesgos de ciberseguridad por la ia mythos de anthropic","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T18:11:43","BinanceSquare","ERROR","Wlfi, el token vinculado a trump, pierde 427 millones de dólares en capitalización de mercado por préstamo DeFi y propuesta de desbloqueo","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T18:29:42","BinanceSquare","ERROR","La tensión escala: star xu acusa a cz de 'mentirosos' reavivando antiguas disputas en el criptomundo","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T20:28:45","BinanceSquare","ERROR","La Paradoja de la Generación Z: Usan Más la IA, Pero Temen que 'Pudra' sus Cerebros","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T20:43:53","BinanceSquare","ERROR","Bitget Lanza Plataforma IPO Prime para Acceso a la Futura Oferta de SpaceX","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-10T21:24:16","BinanceSquare","ERROR","Detenido Sospechoso por Lanzar Coctel Molotov a la Casa de Sam Altman en San Francisco","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T01:17:29","BinanceSquare","ERROR","Un Clon de 'Space Invaders' Revoluciona el Gaming con Recompensas en Bitcoin Real","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T05:35:28","BinanceSquare","ERROR","Juez Federal Frena Temporalmente Acciones Penales de Arizona Contra Kalshi","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T09:37:13","BinanceSquare","ERROR","Alarma Global: Un Sistema de Vigilancia Masivo de Datos Publicitarios Rastreó a 500 Millones de Dispositivos","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T13:33:43","BinanceSquare","ERROR","Alarma Urgente: Vulnerabilidad Crítica en Marimo Explotada en Horas Tras su Revelación","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T17:19:42","BinanceSquare","ERROR","Nuevas Herramientas Refuerzan la Seguridad de Contratos Inteligentes Generados por IA en el Ecosistema Cripto","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-11T22:02:07","BinanceSquare","ERROR","SpaceX de Elon Musk Mantiene una Apuesta Cripto de $603 Millones en Bitcoin Pese a Desafíos Financieros","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T01:18:49","BinanceSquare","ERROR","Alerta Crítica: Más de 5,000 PLCs de Rockwell Expuestos a Ataques de APTs Iraníes, Principalmente en EE. UU.","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T04:49:20","BinanceSquare","ERROR","Mercado Cripto Reacciona con Caídas al Fracaso de Negociaciones entre EE. UU. e Irán","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T09:11:56","BinanceSquare","ERROR","XRP Sufre Caída Significativa a $1.33 en un Mercado Cripto Volátil Liderado por la Debilidad de Bitcoin","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T13:25:28","BinanceSquare","ERROR","Tokens TRUMP Experimentan Acumulación por 'Ballenas' en Vísperas de Gala en Mar-a-Lago, Generando Cuestionamientos Senatoriales","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T16:54:07","BinanceSquare","ERROR","El impacto del bloqueo naval de Estados Unidos en el Estrecho de Ormuz","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-12T20:25:34","BinanceSquare","ERROR","La CFTC Reafirma su Autoridad Exclusiva en la Regulación de Mercados de Predicción","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T01:11:59","BinanceSquare","ERROR","Adobe lanza actualización de emergencia para parchear crítica vulnerabilidad explotada en Acrobat Reader","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T06:03:49","BinanceSquare","ERROR","La 'Sacudida' de DeFi: ¿Una Prueba de Estrés para el Futuro Financiero Descentralizado?","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T09:17:13","BinanceSquare","ERROR","Alameda Research libera 16 millones de dólares en SOL para pagar a acreedores","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T13:54:58","BinanceSquare","ERROR","Agentes de IA en Cripto: Un Gran Riesgo de Seguridad Oculto","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T17:57:56","BinanceSquare","ERROR","Foundry Incursiona en el Sector de Zcash con Nueva Piscina de Minería y Explorador de Bloques","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-13T21:29:35","BinanceSquare","ERROR","Un Vicepresidente Clave de Coinbase Salta a OpenAI, Marcando un Cruce Estratégico de Talento entre Cripto y la IA","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T01:11:42","BinanceSquare","ERROR","Crypto.com Anuncia Bonificaciones Récord de $1 Millón en CRO para Luchadores de la UFC en la Casa Blanca","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T04:38:17","BinanceSquare","ERROR","Legisladores de EE. UU. Revitalizan el Debate sobre la Política Fiscal de Criptoactivos con Nuevo Proyecto de Ley","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T08:27:01","BinanceSquare","ERROR","X Money: Nikita Bier anuncia el lanzamiento de la wallet de Elon Musk tras un año difícil","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T12:02:51","BinanceSquare","ERROR","Alerta Crítica: Explotación Activa de una Vulnerabilidad RCE en Servidores ShowDoc sin Parchear","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T15:15:34","BinanceSquare","ERROR","XRP Ledger Impulsa la Privacidad Institucional con la Integración de Pruebas de Conocimiento Cero","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T18:30:55","BinanceSquare","ERROR","Hermes: El Agente de IA de Código Abierto que Aprende y Mejora Continuamente","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-14T21:49:16","BinanceSquare","ERROR","Kevin Warsh, Candidato a la Presidencia de la Fed, Revela su Cartera de Criptoactivos","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T01:03:52","BinanceSquare","ERROR","Acceso VIP a la gala de criptomonedas meme de Trump: una caída del 90% en el precio","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T05:09:34","BinanceSquare","ERROR","Parche de Abril de 2026: Microsoft Aborda 167 Vulnerabilidades Críticas, Incluyendo un Zero-Day en SharePoint","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T08:35:03","BinanceSquare","ERROR","Desarrolladores de Bitcoin proponen congelar monedas 'vulnerables cuánticamente' en la blockchain","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T13:15:23","BinanceSquare","ERROR","Bitcoin Supera los $75,000 y ETFs Captan $411 Millones, Pero Analistas Advierten Sobre un Mercado 'Débil e Inestable'","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T17:06:18","BinanceSquare","ERROR","Una Propuesta Audaz Busca Blindar Bitcoin Frente a la Amenaza Cuántica Congelando Monedas Inactivas","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-15T21:27:39","BinanceSquare","ERROR","Legal & General Asset Management Tokeniza Fondos por $68 Mil Millones en la Red de Calastone","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T01:40:09","BinanceSquare","ERROR","El Instituto de Política de Solana Financia Campaña Millonaria Contra Candidato al Senado Sherrod Brown","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T05:32:57","BinanceSquare","ERROR","Bitcoin Lucha por Superar los $75,000 Mientras Nasdaq y S&P 500 Alcanzan Nuevos Máximos Históricos","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T09:36:42","BinanceSquare","ERROR","Bitcoin Enfrenta una Prueba Clave: Grandes Inversores Podrían Limitar el Rally Impulsado por ETFs","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T13:59:45","BinanceSquare","ERROR","Bitcoin Enfrenta una Fuerte Resistencia en los $76,000: Aumenta la Presión de Venta en el Mercado","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T18:29:04","BinanceSquare","ERROR","Exploit en DeFi: Drift Gira Hacia Tether y Desestima USDC de Circle por Inacción Ante Fondos Robados","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-16T21:44:10","BinanceSquare","ERROR","Advertencia Legal: Tus Conversaciones con IA Podrían Ser Evidencia en Tribunales","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-17T01:25:02","BinanceSquare","ERROR","Charles Hoskinson de Cardano Advierte: La Propuesta Cuántica Actual No Salvará el Bitcoin de Satoshi","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-17T04:58:17","BinanceSquare","ERROR","Charles Hoskinson de Cardano Advierte: La Propuesta Cuántica Actual No Salvará el Bitcoin de Satoshi","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-17T08:58:04","BinanceSquare","ERROR","Operación PowerOFF: Golpe Internacional al Cibercrimen Desmantela 53 Dominios DDoS y Expone a Millones de Cuentas Criminales","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-17T16:34:50","BinanceSquare","ERROR","Bitcoin y Mercados Globales Impulsados tras Apertura del Estrecho de Ormuz","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-17T21:33:26","BinanceSquare","ERROR","Senadora Elizabeth Warren Acusa a Presidente de la SEC de Potencialmente Engañar al Congreso","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-22T21:20:48","BinanceSquare","ERROR","Oleada de Ataques DDoS Azota a Plataformas Descentralizadas: Mastodon la Última Víctima Tras Incidente en Bluesky","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-22T22:58:03","BinanceSquare","ERROR","Kalshi sanciona a candidatos por apostar en sus propias elecciones: el caso de Mark Moran","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-23T17:57:32","BinanceSquare","ERROR","Sam Bankman-Fried retira solicitud de nuevo juicio, apuesta a la apelación y rumores de indulto","API rechazó: {'code':'220003','message':'API key not found','messageDetail':null,'data':null,'success':false}"
"2026-04-23T18:11:05","BinanceSquare","OK","Fundador de 'Believe', el launchpad de Solana, arrestado por cargos de agresión y estrangulación","Publicado en Binance Square"
"2026-04-23T18:11:13","Telegram","OK","Fundador de 'Believe', el launchpad de Solana, arrestado por cargos de agresión y estrangulación","Publicado correctamente"
"2026-04-23T18:11:19","Bluesky","OK","Fundador de 'Believe', el launchpad de Solana, arrestado por cargos de agresión y estrangulación","Publicado en Bluesky"
"2026-04-23T18:45:07","BinanceSquare","OK","El Mercado de DeFi Demuestra una Agilidad Sin Precedentes al Repreciar Activos en Solo 48 Horas","Publicado en Binance Square"
"2026-04-23T18:45:15","Telegram","OK","El Mercado de DeFi Demuestra una Agilidad Sin Precedentes al Repreciar Activos en Solo 48 Horas","Publicado correctamente"
"2026-04-23T18:45:21","Bluesky","OK","El Mercado de DeFi Demuestra una Agilidad Sin Precedentes al Repreciar Activos en Solo 48 Horas","Publicado en Bluesky"
"2026-04-23T19:18:11","BinanceSquare","OK","La Casa Blanca Acusa a China de Robo 'a Escala Industrial' de Modelos de IA Estadounidenses","Publicado en Binance Square"
"2026-04-23T19:18:17","Telegram","OK","La Casa Blanca Acusa a China de Robo 'a Escala Industrial' de Modelos de IA Estadounidenses","Publicado correctamente"
"2026-04-23T19:18:24","Bluesky","OK","La Casa Blanca Acusa a China de Robo 'a Escala Industrial' de Modelos de IA Estadounidenses","Publicado en Bluesky"
"2026-04-23T21:25:47","BinanceSquare","OK","Senador Camboyano Sancionado por EE. UU. por Vínculos con Red de Estafas Cripto","Publicado en Binance Square"
"2026-04-23T21:25:55","Telegram","OK","Senador Camboyano Sancionado por EE. UU. por Vínculos con Red de Estafas Cripto","Publicado correctamente"
"2026-04-23T21:26:13","Bluesky","OK","Senador Camboyano Sancionado por EE. UU. por Vínculos con Red de Estafas Cripto","Publicado en Bluesky"
"2026-04-23T22:31:40","BinanceSquare","OK","Microsoft respalda el lanzamiento de una herramienta de IA para crear aplicaciones en la red Base","Publicado en Binance Square"
"2026-04-23T22:32:27","Telegram","OK","Microsoft respalda el lanzamiento de una herramienta de IA para crear aplicaciones en la red Base","Publicado correctamente"
"2026-04-23T22:34:28","Bluesky","OK","Microsoft respalda el lanzamiento de una herramienta de IA para crear aplicaciones en la red Base","Publicado en Bluesky"
